ID_FINANCE,Deposit_Date,Special_Pay,Tuition,FRP_Active,FRP_Cancelled,FRP_Take_up_percent_,EZ_Pay_Take_Up_Rate,School_Sponsor,SPR_Group_Revenue,FPP_to_PAX,Num_of_Non_FPP_PAX,ID_TRIP,ID_SALES,Program_Code,From_Grade,To_Grade,Group_State,Days,Travel_Type,Departure_Date,Return_Date,Early_RPL,Latest_RPL,Cancelled_Pax,Total_Discount_Pax,Initial_System_Date,SPR_Product_Type,FPP,Total_Pax,DepartureMonth,GroupGradeTypeLow,GroupGradeTypeHigh,MajorProgramCode,FPP_to_School_enrollment,Retained,ID_CRM,Poverty_Code,Region,School_Type,Parent_Meeting_Flag,MDR_Low_Grade,MDR_High_Grade,Total_School_Enrollment,Income_Level,SPR_New_Existing,NumberOfMeetingswithParents,FirstMeeting,LastMeeting,DifferenceTraveltoLastMeeting,SchoolGradeTypeLow,SchoolGradeTypeHigh,SchoolGradeType,SchoolSizeIndicator,Departure_From_The_Payment
NA1244,2018-09-30,NA,1836,13,10,"0,508463545752459","0,333951912287768",0,2008,"0,892797381800524",2,1244,HD1244A,HD,6,8,WA,23,A,2019-06-22,07/15/2019,05/04/2018,08/18/2018,15,2,04/20/2018,East Coast,25,32,January,4,4,H,"0,040706097108594",1,B1244H,B,Pacific Northwest,PUBLIC,1,6,8,661,H,1,2,10/21/2018,2019-06-17,5,4,4,Middle->High,M-L,265 days
NA1246,2018-11-02,NA,2019,40,4,"0,746407040433516","0,304303334524983",0,2123,"0,937812534683776",4,1246,HD1246A,HD,10,10,CA,14,A,2019-06-14,06/28/2019,04/06/2018,08/14/2018,11,4,04/17/2018,East Coast,46,62,January,4,4,H,"0,0524413326309",1,B1246Q,B,Southern California,PUBLIC,1,7,8,1049,Q,0,1,09/28/2018,2018-10-04,253,4,4,Middle->Middle,L,224 days
NA1247,2018-10-17,NA,1531,32,6,"0,920843995462034","0,430024507630705",0,1374,"0,944429343400436",3,1247,HD1247A,HD,7,8,IA,9,A,2019-06-07,06/16/2019,02/17/2018,08/19/2018,6,3,02/25/2018,East Coast,29,40,January,4,4,H,"0,047566497030254",0,B1247M,B,Other,PUBLIC,1,6,8,774,M,0,1,09/13/2018,2018-09-13,267,4,4,Middle->Middle,M-L,233 days
NA1249,2018-10-30,NA,2001,17,2,"0,598858796339937","0,205208366354585",0,2084,"0,90454970431091",2,1249,HC1249A,HC,9,9,CO,25,A,2019-04-08,05/03/2019,04/09/2018,08/30/2018,3,2,03/04/2018,East Coast,31,32,January,2,4,H,"0,06039286086377",1,B1249K,B,Other,PUBLIC,1,2,8,459,K,1,1,09/17/2018,2018-09-17,203,4,2,Middle->Middle,S-M,160 days
NA125,2018-10-28,NA,2176,2,1,"0,258248000162282","0,239321438940099",0,2128,"0,902316543184989",1,125,HD125A,HD,6,7,CA,16,A,2019-04-28,05/14/2019,04/01/2018,09/19/2018,3,1,03/23/2018,East Coast,8,10,January,2,4,H,"0,010124790093779",1,C125D,C,Northern California,PUBLIC,1,2,8,778,D,0,2,03/22/2018,2018-09-10,230,4,2,Middle->Middle,M-L,182 days
NA1250,2018-11-23,NA,430,10,0,"0,717537354517584","0,138853412724176",1,463,"0,919121986200189",1,1250,HS1250A,HS,6,6,CA,4,A,2019-05-04,05/08/2019,05/07/2018,08/30/2018,0,1,04/27/2018,CA History,10,13,January,2,3,H,"0,015877325118278",0,B1250Q,B,Southern California,PUBLIC,0,2,5,776,Q,0,0,,,,3,2,Elementary->Elementary,M-L,162 days
NA1251,2018-11-22,NA,1954,27,6,"0,699172065909021","0,515026442957122",0,2247,"0,892440881699475",3,1251,HD1251A,HD,6,6,CA,11,A,2019-06-11,06/22/2019,02/05/2018,08/31/2018,8,3,02/01/2018,East Coast,51,50,January,4,4,H,"0,086512980487263",1,A1251N,A,Northern California,PUBLIC,1,7,8,466,N,0,1,09/08/2018,2018-08-20,295,4,4,Middle->Middle,S-M,201 days
NA1252,2018-10-22,NA,1859,8,2,"1,04268539008292","0,29372245412978",0,1803,"0,773410491696631",2,1252,HD1252A,HD,8,9,CA,22,A,2019-05-17,06/08/2019,01/27/2018,02/03/2018,7,2,01/06/2018,East Coast,9,9,January,4,4,H,"0,00830144159362",1,C1252M,C,Southern California,PUBLIC,1,6,8,1009,M,0,2,06/23/2018,2018-09-13,246,4,4,Middle->High,L,207 days
NA1253,2018-10-23,NA,1773,35,4,"0,644274718789191","0,304154405905991",0,1844,"0,889001924835694",5,1253,HD1253A,HD,10,,NV,24,A,2019-05-15,06/08/2019,01/16/2018,07/22/2018,9,5,01/29/2018,East Coast,51,52,January,1,4,H,"0,07273292461044",1,01253C,0,Other,Catholic,1,1,8,617,C,1,1,09/13/2018,2018-09-10,247,4,1,Middle->Undefined,M-L,204 days
NA1255,2018-10-24,NA,1862,18,6,"0,557028517451324","0,148109464368445",0,1855,"0,925611790070498",4,1255,HD1255A,HD,,,CA,17,A,2019-05-11,05/28/2019,05/19/2018,08/13/2018,10,4,04/28/2018,East Coast,35,34,January,4,4,H,"0,090992551457492",1,D1255F,D,Northern California,PUBLIC,1,7,8,380,F,1,1,09/10/2018,2018-09-10,243,4,4,Undefined->Undefined,S-M,199 days
NA1257,2018-10-25,NA,420,19,4,"0,638492339433456","0,131550465910693",1,371,"0,959231697341957",1,1257,HS1257A,HS,3,3,CA,2,A,2019-05-01,05/03/2019,04/29/2018,08/12/2018,6,1,04/23/2018,CA History,26,32,January,2,3,H,"0,061262388249007",0,A1257Q,A,Southern California,PUBLIC,0,2,5,512,Q,0,0,,,,3,2,Elementary->Elementary,S-M,188 days
NA1258,2018-10-24,NA,1401,8,0,"0,855500240668743","0,22203783964864",0,1474,"0,881081963600858",1,1258,HD1258A,HD,9,10,AR,13,A,2019-06-16,06/29/2019,03/15/2018,09/08/2018,1,1,03/25/2018,East Coast,13,12,January,4,4,H,"0,02711628398421",0,B1258J,B,Other,PUBLIC,1,6,8,422,J,1,1,09/16/2018,2018-09-17,272,4,4,Middle->Middle,S-M,235 days
NA1259,2018-11-06,NA,2147,7,3,"0,499900165437468","0,342752058464145",0,2292,"0,847906280651615",3,1259,HD1259A,HD,4,8,WA,14,A,2019-03-29,04/12/2019,01/15/2018,08/28/2018,5,3,12/24/2017,East Coast,16,17,January,2,4,H,"0,027659984842112",0,B1259N,B,Pacific Northwest,PUBLIC,1,2,8,452,N,0,1,09/23/2018,2018-09-30,180,4,2,Elementary->High,S-M,143 days
NA1263,2018-10-28,NA,2035,10,3,"0,348050419603361","0,204458704295032",0,2170,"0,948666691733056",2,1263,HC1263A,HC,9,9,OR,15,A,2019-06-17,07/02/2019,03/28/2018,08/28/2018,3,2,04/04/2018,East Coast,35,30,January,4,4,H,"0,047710007069683",1,B1263L,B,Pacific Northwest,PUBLIC,1,6,8,715,L,1,1,09/03/2018,2018-09-19,271,4,4,Middle->Middle,M-L,232 days
NA1265,2018-06-01,NA,3819,32,1,"0,869300573488995","0,240379497545333",1,3763,"0,888271273921826",4,1265,HC1265A,HC,5,7,HI,51,A,2019-03-18,05/08/2019,04/15/2018,04/03/2018,1,4,04/07/2018,East Coast,34,46,January,4,5,H,"0,0660649637626",1,01265J,0,Other,CHD,1,7,12,656,J,0,1,09/06/2018,2018-09-08,191,5,4,Middle->Middle,M-L,290 days
NA1266,2018-11-04,NA,1246,14,1,"0,581199863125958","0,289550775363023",0,1276,"1,00686667149879",1,1266,CD1266A,CD,7,7,TN,6,A,2019-05-16,05/22/2019,04/17/2018,04/26/2018,1,1,04/25/2018,East Coast,23,26,January,1,4,C,"0,113425953096265",1,01266Q,0,Other,Catholic,1,1,8,204,Q,0,2,04/25/2018,2018-08-21,268,4,1,Middle->Middle,S,193 days
NA1268,2019-01-09,NA,852,33,0,"0,802244530113998","0,132192152269579",0,960,"0,962810955716006",3,1268,HD1268T,HD,4,7,LA,15,T,2019-04-26,05/11/2019,,11/18/2018,5,2,11/29/2018,East Coast,54,51,January,1,4,H,"0,0661289059156",1,D1268A,D,Other,PUBLIC,1,1,8,692,A,1,1,12/03/2018,2018-12-07,140,4,1,Elementary->Middle,M-L,107 days
NA127,2018-11-01,NA,2810,10,2,"0,787981024167489","0,09024068177716",0,2712,"0,9478508026338",1,127,SC127A,SC,6,8,CA,14,A,2019-04-16,04/30/2019,05/27/2018,10/09/2018,3,1,05/08/2018,Costa Rica,12,15,January,4,4,S,"0,006290736561014",0,C127O,C,Southern California,PUBLIC,1,6,8,1905,O,0,1,09/29/2018,2018-09-25,203,4,4,Middle->Middle,L,166 days
NA1273,2018-11-22,NA,2290,14,12,"0,573349750191601","0,039963536444346",0,2129,"0,904098455349127",3,1273,HC1273A,HC,,,CA,15,A,2019-05-24,06/08/2019,,09/20/2018,23,3,09/23/2018,East Coast,23,31,January,4,4,H,"0,051966097666237",1,E1273K,E,Southern California,PUBLIC,0,7,8,484,K,1,0,,,,4,4,Undefined->Undefined,S-M,183 days
NA1274,2018-10-01,NA,1949,52,4,"0,416914475405192","0,284461959701567",0,1838,"0,892484457838446",9,1274,HC1274A,HC,9,9,SD,10,A,2019-06-01,06/11/2019,02/11/2018,08/04/2018,5,11,02/01/2018,East Coast,142,119,January,4,4,H,"0,202421963232311",1,B1274H,B,Other,PUBLIC,1,7,8,587,H,1,2,04/07/2018,2018-08-26,279,4,4,Middle->Middle,M-L,243 days
NA1275,2018-09-30,NA,1838,11,3,"0,560321666252876","0,190904492087237",0,2064,"0,866083914321431",2,1275,HD1275A,HD,7,9,WA,14,A,2019-03-31,04/14/2019,04/07/2018,08/15/2018,4,2,05/09/2018,East Coast,24,20,January,2,4,H,"0,028833914154283",0,B1275K,B,Pacific Northwest,PUBLIC,1,2,8,658,K,1,2,05/12/2018,2018-10-02,180,4,2,Middle->Middle,M-L,182 days
NA1277,2018-11-07,NA,1921,4,3,"0,193112974164635","0,11393037728054",0,1783,"0,874764682295054",2,1277,HD1277A,HD,9,10,OR,9,A,2019-06-18,06/27/2019,,10/19/2018,10,2,09/29/2018,East Coast,18,23,January,4,4,H,"0,038156352980683",0,B1277F,B,Pacific Northwest,PUBLIC,1,6,8,588,F,0,1,10/19/2018,2018-10-17,244,4,4,Middle->Middle,S-M,223 days
NA128,2018-10-27,NA,1163,16,2,"0,635019260499452","0,221375337976395",0,1359,"0,94413221889062",1,128,HD128A,HD,6,6,IA,10,A,2019-06-12,06/22/2019,03/24/2018,09/01/2018,2,1,03/08/2018,East Coast,27,24,January,4,4,H,"0,056367185979712",1,B128L,B,Other,PUBLIC,1,6,8,485,L,0,1,09/12/2018,2018-09-12,273,4,4,Middle->Middle,S-M,228 days
NA1280,2018-10-14,NA,2363,12,0,"0,580917584983165","0,160780242520557",0,2325,"0,96093347027656",1,1280,HC1280A,HC,7,7,CA,11,A,2019-06-15,06/26/2019,03/20/2018,09/12/2018,0,1,03/20/2018,East Coast,19,25,January,4,4,H,"0,039708328534903",0,B1280P,B,Northern California,PUBLIC,1,6,8,575,P,1,1,09/22/2018,2018-09-06,282,4,4,Middle->Middle,S-M,244 days
NA1283,2018-10-23,NA,1926,19,4,"0,720377604539375","0,55857569109733",0,1984,"0,901999349759678",2,1283,SM1283A,SM,4,4,OK,23,A,2019-06-03,06/26/2019,02/03/2018,07/31/2018,4,2,01/11/2018,Science,29,29,January,1,5,S,"0,033533165480578",1,01283I,0,Other,Private non-Christian,1,1,12,872,I,0,1,08/16/2018,2018-08-29,278,5,1,Middle->Middle,L,223 days
NA1284,2018-11-13,NA,2512,0,2,0,"0,442744443246039",0,2475,"0,640363947493138",2,1284,SC1284A,SC,9,12,CA,27,A,2019-05-30,06/26/2019,03/06/2018,08/30/2018,3,2,03/10/2018,Costa Rica,4,6,January,4,5,S,"0,010772634859728",0,B1284H,B,Northern California,PUBLIC,1,6,12,417,H,1,2,05/13/2018,2018-09-13,259,5,4,High->High,S-M,198 days
NA1285,2019-01-15,NA,1980,9,7,"0,429233357624165","0,087386493325204",0,2064,"0,928722094952258",1,1285,HD1285A,HD,,,CA,17,A,2019-06-06,06/23/2019,04/24/2018,04/20/2018,17,1,05/14/2018,East Coast,21,20,January,4,4,H,"0,016070288031763",1,C1285O,C,Southern California,PUBLIC,1,6,8,1420,O,1,2,09/14/2018,2018-09-22,257,4,4,Undefined->Undefined,L,142 days
NA1286,2018-11-04,NA,1735,3,4,"0,774910819273801",0,0,1516,"0,82810519541233",1,1286,HN1286A,HN,7,9,LA,8,A,2019-06-06,06/14/2019,,10/17/2018,14,1,10/27/2018,East Coast,3,5,January,4,4,H,"0,006421786165092",0,B1286L,B,Other,PUBLIC,1,6,8,609,L,0,1,10/21/2018,2018-11-02,216,4,4,Middle->Middle,M-L,214 days
NA1288,2018-10-07,NA,2160,21,8,"0,46855778128914","0,228184286831419",0,2270,"0,885738710003881",4,1288,HC1288A,HC,7,8,CA,15,A,2019-04-22,05/07/2019,04/21/2018,08/15/2018,11,4,04/05/2018,East Coast,43,48,January,2,4,H,"0,086420940859562",0,B1288O,B,Northern California,PUBLIC,1,2,8,467,O,1,1,09/29/2018,2018-09-23,211,4,2,Middle->Middle,S-M,197 days
NA129,2018-10-09,NA,1432,12,8,"0,664397223408694","0,334946404100139",0,1629,"0,913290968806771",2,129,HD129A,HD,7,11,FL,15,A,2019-03-23,04/07/2019,05/18/2018,08/28/2018,14,2,05/22/2018,East Coast,17,18,January,4,4,H,"0,073129778163571",1,C129F,C,Other,PUBLIC,1,6,8,246,F,0,2,05/20/2018,2018-09-05,199,4,4,Middle->High,S,165 days
NA1290,2018-11-27,NA,406,3,0,"0,1022059451035","0,12904940572509",1,405,"0,970005673140585",1,1290,HS1290A,HS,3,3,CA,3,A,2019-03-16,03/19/2019,,10/05/2018,2,1,09/01/2018,CA History,32,30,January,2,4,H,"0,054330855338452",1,B1290Q,B,Southern California,PUBLIC,0,2,6,520,Q,1,0,,,,4,2,Elementary->Elementary,S-M,109 days
NA1291,2018-10-22,NA,3021,6,2,"0,410262208382451","0,145592689002206",0,2988,"0,853842799940244",2,1291,HD1291A,HD,10,10,AK,33,A,2019-03-15,04/17/2019,03/04/2018,09/06/2018,2,2,02/12/2018,East Coast,16,17,January,4,4,H,"0,044682338737491",1,B1291M,B,Other,PUBLIC,0,6,8,302,M,0,0,,,,4,4,Middle->Middle,S,144 days
NA1296,2018-10-25,NA,1977,7,0,"0,562596005081507","0,089456857544393",0,1827,"0,886235035706768",2,1296,HC1296A,HC,6,7,TX,16,A,2019-06-06,06/22/2019,,08/14/2018,7,2,07/09/2018,East Coast,13,14,January,4,4,H,"0,009481726399713",1,C1296I,C,Houston,PUBLIC,0,6,8,1171,I,1,0,,,,4,4,Middle->Middle,L,224 days
NA1297,2018-11-20,NA,1728,7,1,"0,612460173726292","0,174590845739857",0,1742,"0,916228557257379",1,1297,ST1297A,ST,7,8,MD,9,A,2019-06-06,06/15/2019,,09/26/2018,1,1,08/23/2018,Science,11,11,January,4,4,S,"0,016294901345713",0,B1297M,B,Other,PUBLIC,1,6,8,687,M,1,1,10/07/2018,2018-09-23,256,4,4,Middle->Middle,M-L,198 days
NA1298,2018-11-08,NA,1959,10,7,"0,483946542954939","0,051852100863824",0,2164,"0,873084665776761",3,1298,HD1298A,HD,8,8,CA,11,A,2019-06-06,06/17/2019,04/19/2018,08/30/2018,11,3,04/23/2018,East Coast,19,26,January,4,4,H,"0,022284653846212",1,C1298E,C,Southern California,PUBLIC,1,6,8,1033,E,1,1,09/24/2018,2018-09-28,251,4,4,Middle->Middle,L,210 days
NA1299,2018-10-13,NA,2375,12,0,"0,898720030472002",0,0,2504,"0,900059467749551",2,1299,HD1299A,HD,4,6,CA,17,A,2019-04-12,04/29/2019,06/12/2018,05/20/2018,3,2,05/26/2018,East Coast,14,16,January,1,4,H,"0,062942624469656",1,01299M,0,Northern California,Private non-Christian,1,1,8,251,M,1,1,09/15/2018,2018-09-08,216,4,1,Middle->Middle,S,181 days
NA13,2018-11-08,NA,2732,26,7,"0,804139967618196","0,136221200374887",0,2739,"0,85113398636305",4,13,SC13A,SC,8,9,CA,15,A,2019-04-05,04/20/2019,,09/11/2018,8,5,03/20/2018,Costa Rica,32,33,January,4,4,S,"0,03164466677113",1,A13Q,A,Northern California,PUBLIC,1,6,8,985,Q,0,1,09/08/2018,2018-09-22,195,4,4,Middle->Middle,L,148 days
NA130,2018-09-22,NA,2133,15,5,"0,791262522357754","0,196633409377987",0,1869,"0,926155281215894",2,130,HD130A,HD,10,11,ID,13,A,2019-03-22,04/04/2019,02/10/2018,08/23/2018,3,2,02/11/2018,East Coast,19,23,January,4,4,H,"0,068797422486758",0,B130I,B,Other,PUBLIC,1,6,8,278,I,1,2,03/01/2018,2018-09-28,175,4,4,Middle->High,S,181 days
NA1300,2018-10-06,NA,1363,16,5,"0,748239169349695","0,040819597127551",0,1333,"0,928439898570117",2,1300,HD1300A,HD,,,LA,17,A,2019-03-05,03/22/2019,02/15/2018,08/30/2018,6,2,03/03/2018,East Coast,23,27,January,1,4,H,"0,026230927031984",1,01300L,0,Other,Catholic,1,1,7,939,L,1,1,09/04/2018,2018-08-22,195,4,1,Undefined->Undefined,L,150 days
NA1302,2018-10-12,NA,2079,4,2,"0,681944682372239","0,305595457487809",0,2110,"0,8179848629311",1,1302,HD1302A,HD,,,CA,17,A,2019-05-28,06/14/2019,,08/21/2018,2,1,09/13/2018,East Coast,5,7,January,2,4,H,"0,030473421032521",0,01302L,0,Northern California,Catholic,1,2,8,188,L,0,1,09/11/2018,2018-09-10,260,4,2,Undefined->Undefined,S,228 days
NA1303,2018-10-17,NA,1240,36,5,"0,647711253803889","0,340724492311434",0,1240,"0,880566876879432",6,1303,HD1303A,HD,8,8,CO,7,A,2019-03-19,03/26/2019,04/09/2018,08/28/2018,7,6,03/11/2018,East Coast,50,57,January,4,4,H,"0,041406603904187",1,B1303O,B,Other,PUBLIC,1,6,8,1250,O,0,2,05/09/2018,2018-09-11,189,4,4,Middle->Middle,L,153 days
NA1305,2018-10-20,NA,2121,15,3,"0,685495824167617","0,088520244738863",0,2518,"0,889515673139256",2,1305,HD1305A,HD,10,10,WA,14,A,2019-06-22,07/06/2019,,08/24/2018,5,2,08/21/2018,East Coast,23,21,January,4,4,H,"0,029951302440017",0,B1305O,B,Pacific Northwest,PUBLIC,1,6,8,760,O,0,1,09/21/2018,2018-09-19,276,4,4,Middle->Middle,M-L,245 days
NA1306,2018-10-21,NA,1864,13,9,"0,537484162854406","0,170990620129576",0,1906,"0,896085843552859",2,1306,HD1306A,HD,6,8,CO,15,A,2019-03-19,04/03/2019,03/12/2018,09/02/2018,8,2,03/05/2018,East Coast,28,24,January,4,4,H,"0,075854383432687",1,B1306L,B,Other,PUBLIC,1,6,8,308,L,0,1,09/23/2018,2018-09-20,180,4,4,Middle->High,S,149 days
NA1308,2018-10-10,NA,1962,27,1,"0,580579536842368","0,135376619825644",0,2240,"0,969457751861974",3,1308,HD1308A,HD,6,7,CA,24,A,2019-04-03,04/27/2019,04/23/2018,08/09/2018,1,3,02/10/2018,East Coast,48,43,January,4,4,H,"0,056972591857277",0,B1308Q,B,Southern California,PUBLIC,1,6,8,796,Q,0,1,10/27/2018,2018-11-02,152,4,4,Middle->Middle,M-L,175 days
NA131,2018-11-19,NA,1808,7,1,"0,886266913269356",0,0,1780,"0,85669434238237",1,131,ST131A,ST,7,9,TX,18,A,2019-06-08,06/26/2019,,10/18/2018,1,1,10/25/2018,Science,7,8,January,4,4,S,"0,026226540420853",0,C131E,C,Dallas,PUBLIC,1,6,8,337,E,1,1,11/01/2018,2018-11-17,203,4,4,Middle->Middle,S,201 days
NA1311,2018-11-18,NA,821,4,0,"0,425932403246895",0,0,909,"0,876477026320402",1,1311,SK1311T,SK,6,8,FL,15,T,2019-05-26,06/10/2019,03/31/2018,08/16/2018,5,1,04/02/2018,Science,9,10,January,2,4,S,"0,046838123250314",0,B1311F,B,Other,PUBLIC,1,2,8,207,F,0,2,04/15/2018,2018-09-19,249,4,2,Middle->Middle,S,189 days
NA1314,2018-10-02,NA,1961,8,3,"0,551338193205198","0,077638805910337",0,2149,"0,888883836055659",1,1314,HD1314A,HD,,,CA,20,A,2019-04-04,04/24/2019,05/16/2018,05/05/2018,4,1,05/19/2018,East Coast,14,15,January,4,4,H,"0,013693924605239",0,B1314Q,B,Northern California,PUBLIC,1,6,8,909,Q,1,1,05/13/2018,2018-05-28,311,4,4,Undefined->Undefined,L,184 days
NA1316,2018-10-31,NA,471,4,0,"0,319966982655542","0,158383292621507",0,432,"0,951167411592974",1,1316,HS1316A,HS,3,3,CA,1,A,2019-04-02,04/03/2019,,09/22/2018,0,1,09/03/2018,CA History,11,13,January,1,4,H,"0,118919849318039",1,01316P,0,Southern California,Private non-Christian,1,1,8,97,P,0,1,09/17/2018,2018-10-01,183,4,1,Elementary->Elementary,S,153 days
NA1318,2018-11-07,NA,1241,27,2,"0,759178165185857","0,248783111289985",0,1185,"0,91042458145561",3,1318,HD1318A,HD,10,10,MO,12,A,2019-06-02,06/14/2019,05/29/2018,08/17/2018,3,3,05/01/2018,East Coast,30,37,January,4,4,H,"0,035680705213855",1,A1318P,A,Other,PUBLIC,1,6,8,979,P,1,1,09/05/2018,2018-09-19,256,4,4,Middle->Middle,L,207 days
NA1319,2018-10-11,NA,1510,26,3,"0,641414921890896","0,337116784203217",0,1673,"0,93685904628371",3,1319,HD1319A,HD,8,8,OK,7,A,2019-05-26,06/02/2019,02/19/2018,09/01/2018,4,3,03/07/2018,East Coast,35,50,January,4,4,H,"0,201912269229428",1,B1319J,B,Other,PUBLIC,1,6,8,237,J,0,1,08/25/2018,2018-08-21,278,4,4,Middle->Middle,S,227 days
NA132,2018-10-18,NA,1356,16,0,"0,614786912295649","0,243301246444782",0,1186,"0,890318520988833",2,132,HD132A,HD,9,9,MN,7,A,2019-06-16,06/23/2019,05/05/2018,09/10/2018,2,2,04/09/2018,East Coast,32,28,January,3,4,H,"0,027785472749532",1,A132M,A,Other,PUBLIC,1,5,8,973,M,1,1,09/04/2018,2018-08-31,289,4,3,Middle->Middle,L,241 days
NA1320,2018-11-07,NA,1650,5,0,"0,792080344398915",0,0,1742,"0,819752084264803",1,1320,HD1320A,HD,4,6,TX,8,A,2019-06-05,06/13/2019,03/09/2018,03/10/2018,0,1,02/26/2018,East Coast,6,7,January,4,4,H,"0,007948195023852",1,C1320H,C,Dallas,PUBLIC,1,6,8,711,H,1,2,06/04/2018,2018-10-20,228,4,4,Middle->Middle,M-L,210 days
NA1321,2018-10-30,NA,2152,1,5,"0,337220241997301","0,330352894791275",0,2254,"0,741197658425585",1,1321,SM1321A,SM,5,6,CO,20,A,2019-06-03,06/23/2019,04/21/2018,09/03/2018,5,1,05/03/2018,Science,3,4,January,4,4,S,"0,009662233339214",0,C1321Z,C,Other,PUBLIC,1,6,8,309,Z,1,2,05/17/2018,2018-09-22,254,4,4,Middle->Middle,S,216 days
NA1322,2018-10-23,NA,1681,9,4,"0,887376583821918",0,0,1593,"0,926030414166779",1,1322,HD1322A,HD,8,9,TX,13,A,2019-04-12,04/25/2019,,09/04/2018,2,1,09/06/2018,East Coast,11,10,January,1,4,H,"0,070153564939589",0,01322Z,0,Houston,CHD,1,1,8,134,Z,1,1,09/30/2018,2018-09-27,197,4,1,Middle->Middle,S,171 days
NA1323,2018-10-03,NA,2119,12,4,"0,607940053581402","0,368809633444366",0,2249,"0,875208198803036",2,1323,HC1323A,HC,10,10,CA,19,A,2019-06-05,06/24/2019,04/27/2018,08/05/2018,5,2,04/29/2018,East Coast,18,18,January,4,4,H,"0,033214335709719",1,B1323I,B,Northern California,PUBLIC,1,6,8,611,I,1,1,08/03/2018,2018-08-07,302,4,4,Middle->Middle,S-M,245 days
NA1324,2018-09-26,NA,1482,14,1,"0,57741910670447","0,504251492846043",0,1580,"0,963535126605533",2,1324,HD1324A,HD,8,9,CO,18,A,2019-06-09,06/27/2019,04/07/2018,09/11/2018,1,2,03/26/2018,East Coast,21,26,January,4,4,H,"0,039626269004714",0,B1324P,B,Other,PUBLIC,1,6,8,582,P,1,2,04/10/2018,2018-09-25,257,4,4,Middle->Middle,M-L,256 days
NA1325,2018-11-11,NA,1196,34,2,"0,910573394762256","0,201518529737891",0,1369,"0,903430132031694",4,1325,HD1325A,HD,6,7,IL,14,A,2019-06-10,06/24/2019,01/25/2018,08/22/2018,2,3,01/24/2018,East Coast,44,45,January,2,4,H,"0,197670132391807",0,B1325M,B,Other,PUBLIC,1,2,8,196,M,1,2,04/03/2018,2018-09-21,262,4,2,Middle->Middle,S,211 days
NA1326,2018-09-24,NA,1744,12,4,"0,393761999191574","0,165396832210668",1,2025,"0,937824224872177",3,1326,CD1326A,CD,6,6,CA,18,A,2019-04-12,04/30/2019,04/07/2018,06/10/2018,6,3,04/13/2018,East Coast,31,33,January,2,4,C,"0,208222029115819",1,01326J,0,Southern California,CHD,1,2,8,154,J,1,1,09/06/2018,2018-09-22,202,4,2,Middle->Middle,S,200 days
NA1327,2018-10-20,NA,1761,18,4,"0,854721705967097","0,368534960816373",0,1481,"0,914539669012389",3,1327,HD1327A,HD,7,7,CO,9,A,2019-05-31,06/09/2019,02/24/2018,08/03/2018,3,3,03/09/2018,East Coast,26,27,January,4,4,H,"0,087707465909178",1,A1327K,A,Other,PUBLIC,1,6,8,281,K,0,1,09/24/2018,2018-09-24,249,4,4,Middle->Middle,S,223 days
NA1331,2018-10-27,NA,3126,6,1,"0,470122754178326","0,595558800924478",0,2789,"0,89313478400886",1,1331,HC1331A,HC,7,7,OR,30,A,2019-06-17,07/17/2019,04/29/2018,08/22/2018,1,1,01/28/2018,East Coast,15,14,January,4,4,H,"0,015942793512791",1,C1331I,C,Pacific Northwest,PUBLIC,1,6,8,804,I,0,2,05/13/2018,2018-10-03,257,4,4,Middle->Middle,M-L,233 days
NA1332,2018-11-10,NA,2090,12,7,"0,623712139996717","0,052490102393979",0,1945,"0,93533066338499",2,1332,HC1332A,HC,10,10,WA,18,A,2019-06-05,06/23/2019,,09/22/2018,15,2,10/25/2018,East Coast,24,21,January,4,4,H,"0,029023816214698",0,C1332C,C,Pacific Northwest,PUBLIC,1,6,8,660,C,1,1,11/03/2018,2018-10-16,232,4,4,Middle->Middle,M-L,207 days
NA1334,2018-11-01,NA,1372,11,1,"0,5993381783698","0,14086929911237",0,1493,"0,986330987180473",1,1334,HD1334A,HD,8,9,MN,7,A,2019-03-06,03/13/2019,01/03/2018,01/03/2018,2,1,12/29/2017,East Coast,22,24,January,1,4,H,"0,109461996478216",0,01334N,0,Other,Catholic,1,1,8,203,N,1,1,01/27/2018,2018-01-31,399,4,1,Middle->Middle,S,125 days
NA1336,2018-10-29,NA,2060,12,1,"0,612890575895937","0,18550076247386",0,2253,"0,880463737364494",2,1336,HC1336A,HC,10,10,CA,12,A,2019-03-25,04/06/2019,05/25/2018,08/31/2018,3,2,05/30/2018,East Coast,15,19,January,3,4,H,"0,177070889777254",1,01336O,0,Northern California,Private non-Christian,1,5,8,109,O,0,1,09/07/2018,2018-09-03,203,4,3,Middle->Middle,S,147 days
NA1337,2018-11-05,NA,1773,15,6,"0,749222768829124","0,29987494501014",0,1831,"0,88619266415021",2,1337,HD1337A,HD,9,13,CO,11,A,2019-03-23,04/03/2019,03/30/2018,09/09/2018,6,2,03/22/2018,East Coast,22,23,January,4,4,H,"0,103790731937456",0,C1337K,C,Other,PUBLIC,1,6,8,198,K,1,2,03/30/2018,2018-10-17,157,4,4,Middle->High,S,138 days
